;CustomerID;NumberCarsOwned;TotalChildren;YearlyIncome;AvgMonthSpend;cluster;desc;Toys_interested;location
16164;26821;0;-2;35023;48,79;3;Felices;no;centro
16165;12432;2;-2;106631;56,98;4;Encantados;no;centro
16166;12783;3;-2;86101;55,76;2;Con quejas;no;centro
16167;23661;0;0;28963;45,55;1;Insatisfechos;no;centro
16168;13837;1;0;82959;53,73;2;Con quejas;no;centro
16169;12993;3;0;103833;51,73;2;Con quejas;no;centro
16170;11872;0;0;60954;51,98;1;Insatisfechos;no;centro
16171;14328;1;0;28182;45,79;1;Insatisfechos;no;centro
16172;12829;1;0;56244;55,53;1;Insatisfechos;no;centro
16173;23611;2;-2;54599;49,45;3;Felices;no;centro
16174;22033;0;-1;33261;49,27;3;Felices;no;centro
16175;15447;1;-1;76416;53,95;4;Encantados;no;centro
16176;25831;2;-1;52546;48,68;3;Felices;no;centro
16177;29125;3;0;81228;50,21;2;Con quejas;no;centro
16178;26363;2;-2;85866;52,23;4;Encantados;no;centro
16179;15183;1;0;52020;51,85;1;Insatisfechos;no;centro
16180;20292;0;0;76940;49,62;1;Insatisfechos;no;centro
16181;21872;3;0;106242;53,57;2;Con quejas;no;centro
16182;14140;3;-2;110632;52,67;4;Encantados;no;centro
16183;24342;1;-2;59271;56,2;4;Encantados;no;centro
16184;14598;1;-1;136788;52,54;2;Con quejas;no;centro
16185;11331;1;-1;77135;50,46;1;Insatisfechos;no;centro
16186;29423;0;0;62329;50,63;1;Insatisfechos;no;centro
16187;16780;2;-2;104568;52,71;4;Encantados;no;centro
16188;24047;2;0;83559;53,66;2;Con quejas;no;centro
16189;24802;1;0;34582;47,25;1;Insatisfechos;no;centro
16190;12822;1;-2;111882;52,67;4;Encantados;no;centro
16191;12540;1;-2;58931;48,98;3;Felices;no;centro
16192;27527;3;0;137968;53,11;2;Con quejas;no;centro
16193;15350;1;-2;62066;50,74;3;Felices;no;centro
16194;21737;1;0;35850;53,44;1;Insatisfechos;no;centro
16195;17404;2;-1;129707;55,52;4;Encantados;no;centro
16196;12351;2;0;77320;49,71;2;Con quejas;no;centro
16197;22063;0;-2;27488;44,83;3;Felices;no;centro
16198;24270;1;-2;28560;47,98;3;Felices;no;centro
16199;15744;0;-2;103933;51,13;3;Felices;no;centro
16200;11914;3;0;82021;53,71;2;Con quejas;no;centro
16201;13599;2;-2;56778;48,52;3;Felices;no;centro
16202;27782;0;0;56889;57,12;1;Insatisfechos;no;centro
16203;25395;2;0;130412;54,76;2;Con quejas;no;centro
16204;24639;0;-2;106832;50,73;3;Felices;no;centro
16205;25265;1;0;34413;46,88;1;Insatisfechos;no;centro
16206;22858;2;-2;81995;49,98;3;Felices;no;centro
16207;11109;0;0;35715;53,08;1;Insatisfechos;no;centro
16208;13226;1;-2;109890;53;4;Encantados;no;centro
16209;19721;1;0;107380;57,84;2;Con quejas;no;centro
16210;26194;1;0;57509;51,51;1;Insatisfechos;no;centro
16211;29060;1;0;57866;49,55;1;Insatisfechos;no;centro
16212;14117;0;0;31950;48,99;1;Insatisfechos;no;centro
16213;24233;2;0;53973;52,08;1;Insatisfechos;no;centro
16214;13876;2;-2;53281;48,28;3;Felices;no;centro
16215;11350;2;-2;105858;50,85;2;Con quejas;no;centro
16216;23410;1;-1;32399;46,04;3;Felices;no;centro
16217;21636;2;-1;83984;50,85;2;Con quejas;no;centro
16218;11115;0;-2;31920;50,03;3;Felices;no;centro
16219;25751;1;-1;36114;46,8;1;Insatisfechos;no;centro
16220;25161;1;-2;57611;50,16;3;Felices;no;centro
16221;25668;0;0;51396;51,9;1;Insatisfechos;no;centro
16222;18736;1;0;86180;51,97;1;Insatisfechos;no;centro
16223;22934;2;-2;110898;55,42;4;Encantados;no;centro
16224;18065;2;-1;130042;55,76;4;Encantados;no;centro
16225;28771;0;0;53840;48,57;1;Insatisfechos;no;centro
16226;25297;1;0;78025;51,97;1;Insatisfechos;no;centro
16227;23736;1;-2;82122;50,3;3;Felices;no;centro
16228;18135;1;-2;57902;51,33;3;Felices;no;centro
16229;25845;2;-1;82942;53,9;4;Encantados;no;centro
16230;12437;2;-2;78357;54,21;2;Con quejas;no;centro
16231;19011;1;-1;33108;47,21;3;Felices;no;centro
16232;26760;3;0;102909;53,52;2;Con quejas;no;centro
16233;14148;0;-2;55153;53,07;3;Felices;no;centro
16234;14637;2;-1;85605;56,27;4;Encantados;no;centro
16235;18224;1;0;60144;48,85;1;Insatisfechos;no;centro
16236;13813;0;-2;55605;48,3;3;Felices;no;centro
16237;20289;1;0;51592;50,95;1;Insatisfechos;no;centro
16238;22352;0;-2;56028;47,96;3;Felices;no;centro
16239;11416;2;-2;53744;47,84;3;Felices;no;centro
16240;18290;0;0;54363;50,36;1;Insatisfechos;no;centro
16241;29467;2;-2;108938;51,46;2;Con quejas;no;centro
16242;23439;2;0;58960;57,24;2;Con quejas;no;centro
16243;29166;2;0;133750;60,82;2;Con quejas;no;centro
16244;12121;1;0;59160;54,13;1;Insatisfechos;no;centro
16245;18951;1;0;106723;55,65;2;Con quejas;no;centro
16246;12592;3;-2;102955;51,94;4;Encantados;no;centro
16247;22360;1;0;29344;57,52;1;Insatisfechos;no;centro
16248;17463;2;0;105794;52,25;2;Con quejas;no;centro
16249;17577;2;0;130640;54,87;2;Con quejas;no;centro
16250;24425;0;0;29629;46,02;1;Insatisfechos;no;centro
16251;27115;0;-2;79045;50,77;3;Felices;no;centro
16252;20753;3;-1;81964;50,14;2;Con quejas;no;centro
16253;15491;3;0;102709;50,42;2;Con quejas;no;centro
16254;14121;2;0;128676;54,51;2;Con quejas;no;centro
16255;23114;2;0;77489;49,31;2;Con quejas;no;centro
16256;13939;2;0;55988;51,89;1;Insatisfechos;no;centro
16257;27789;2;-1;61121;57,82;2;Con quejas;no;centro
16258;23208;1;-1;57880;52,11;3;Felices;no;centro
16259;14796;0;0;55337;57,29;1;Insatisfechos;no;centro
16260;11380;1;0;32840;56;1;Insatisfechos;no;centro
16261;28209;2;-1;136761;56,68;4;Encantados;no;centro
16262;15348;1;0;85351;54,27;2;Con quejas;no;centro
16263;27172;1;0;33541;48,41;1;Insatisfechos;no;centro
16264;27000;1;0;52914;52,02;1;Insatisfechos;no;centro
16265;15141;3;0;130410;53,65;2;Con quejas;no;centro
16266;13098;2;-2;60485;51,41;3;Felices;no;centro
16267;24692;1;0;34817;46,63;1;Insatisfechos;no;centro
16268;23965;1;0;52346;51,93;1;Insatisfechos;no;centro
16269;21454;1;-2;109393;50,91;2;Con quejas;no;centro
16270;11786;3;0;103565;53,82;2;Con quejas;no;centro
16271;11844;0;0;80345;53,21;1;Insatisfechos;no;centro
16272;27443;1;0;58428;50,29;1;Insatisfechos;no;centro
16273;25524;1;0;36796;46,39;1;Insatisfechos;no;centro
16274;19603;1;0;129660;52,15;2;Con quejas;no;centro
16275;18484;2;0;61063;52,6;2;Con quejas;no;centro
16276;22103;0;-1;53392;51,49;3;Felices;no;centro
16277;26060;0;-2;136526;60,41;2;Con quejas;no;centro
16278;23017;1;-1;109750;52,61;4;Encantados;no;centro
16279;13462;2;-1;138114;56,17;4;Encantados;no;centro
16280;15101;1;-1;84033;52,99;4;Encantados;no;centro
16281;20559;2;-2;105475;53,23;4;Encantados;no;centro
16282;21598;1;-1;57825;48,46;1;Insatisfechos;no;centro
16283;25415;2;0;83240;49,94;2;Con quejas;no;centro
16284;28909;0;-2;55816;53,31;3;Felices;no;centro
16285;23067;3;-2;78011;49,97;4;Encantados;no;centro
16286;26518;2;0;51570;60,98;2;Con quejas;no;centro
16287;15564;1;-1;110044;56,06;2;Con quejas;no;centro
16288;23522;1;-2;27979;46,07;3;Felices;no;centro
16289;13196;0;-2;55269;51,34;3;Felices;no;centro
16290;11171;0;0;37017;48,65;1;Insatisfechos;no;centro
16291;15974;1;-2;26234;50,3;3;Felices;no;centro
16292;25104;0;0;34501;48,74;1;Insatisfechos;no;centro
16293;17397;1;-2;60802;48,87;3;Felices;no;centro
16294;23144;1;-1;36948;47,78;3;Felices;no;centro
16295;12454;0;-2;82847;54,4;4;Encantados;no;centro
16296;16751;2;0;78512;49,41;2;Con quejas;no;centro
16297;23423;1;-1;53276;48,14;1;Insatisfechos;no;centro
16298;17314;1;0;53294;52,89;1;Insatisfechos;no;centro
16299;25915;1;0;29621;46,65;1;Insatisfechos;no;centro
16300;26470;2;-2;132565;52,95;4;Encantados;no;centro
16301;26372;1;-1;27398;45,59;1;Insatisfechos;no;centro
16302;14888;2;-2;62022;52,28;4;Encantados;no;centro
16303;18436;2;-2;133778;52,65;2;Con quejas;no;centro
16304;25598;2;0;136742;52,53;2;Con quejas;no;centro
16305;25216;2;0;79202;50,24;2;Con quejas;no;centro
16306;23187;2;-2;79937;51,51;4;Encantados;no;centro
16307;15191;1;0;51714;51,56;1;Insatisfechos;no;centro
16308;21265;0;0;31594;48,77;1;Insatisfechos;no;centro
16309;19715;0;-1;78900;61,55;4;Encantados;no;centro
16310;21379;1;-2;30003;45,65;3;Felices;no;centro
16311;15634;1;0;51742;47,98;1;Insatisfechos;no;centro
16312;23504;1;-2;58867;53,67;3;Felices;no;centro
16313;23577;0;0;30608;45,86;1;Insatisfechos;no;centro
16314;11667;2;-2;53114;48,18;3;Felices;no;centro
16315;11767;2;0;127821;52,56;2;Con quejas;no;centro
16316;25824;1;-1;84880;50,59;1;Insatisfechos;no;centro
16317;12148;2;0;57592;51,79;1;Insatisfechos;no;centro
16318;12068;2;-1;105344;53,04;2;Con quejas;no;centro
16319;18505;1;-2;58878;48,54;3;Felices;no;centro
16320;11357;1;0;108208;55,79;2;Con quejas;no;centro
16321;25847;2;-2;134356;54;4;Encantados;no;centro
16322;22169;0;-2;28798;45,35;3;Felices;no;centro
16323;22194;1;0;87109;60,08;2;Con quejas;no;centro
16324;28927;0;0;103988;53,04;1;Insatisfechos;no;centro
16325;25595;2;0;134235;55,13;2;Con quejas;no;centro
16326;24261;0;0;30215;45,07;1;Insatisfechos;no;centro
16327;29271;0;0;30781;46,65;1;Insatisfechos;no;centro
16328;18712;3;-2;108003;55,65;4;Encantados;no;centro
16329;24970;1;-2;56868;58,81;4;Encantados;no;centro
16330;11368;1;0;34629;50,62;1;Insatisfechos;no;centro
16331;14547;0;-1;34688;57,29;3;Felices;no;centro
16332;18589;0;0;78675;53,75;1;Insatisfechos;no;centro
16333;16192;1;0;60620;48,99;1;Insatisfechos;no;centro
16334;28076;1;0;55474;50,78;1;Insatisfechos;no;centro
16335;25392;2;0;82405;53,27;2;Con quejas;no;centro
16336;17144;0;-2;60001;53,23;3;Felices;no;centro
16337;17395;0;0;32641;48,25;1;Insatisfechos;no;centro
16338;15582;2;-2;87435;49,92;3;Felices;no;centro
16339;23336;1;0;58933;49,36;1;Insatisfechos;no;centro
16340;25505;2;0;79157;49,56;2;Con quejas;no;centro
16341;19408;1;-2;85407;50,08;3;Felices;no;centro
16342;17996;2;0;53892;50,82;1;Insatisfechos;no;centro
16343;24123;0;0;31484;46,02;1;Insatisfechos;no;centro
16344;13888;0;0;35590;49,17;1;Insatisfechos;no;centro
16345;19536;1;-2;106242;51,21;3;Felices;no;centro
16346;22065;1;-2;56930;48,87;3;Felices;no;centro
16347;20995;1;0;57833;50,63;1;Insatisfechos;no;centro
16348;12651;2;0;52339;57,67;2;Con quejas;no;centro
16349;27301;1;-2;110456;53,97;2;Con quejas;no;centro
16350;27373;0;0;62380;49,5;1;Insatisfechos;no;centro
16351;26286;2;0;130672;54,32;2;Con quejas;no;centro
16352;25468;1;-1;54446;50,87;3;Felices;no;centro
16353;18762;0;0;31085;46,49;1;Insatisfechos;no;centro
16354;18908;1;0;58555;51,35;1;Insatisfechos;no;centro
16355;14319;1;-1;58231;49,2;1;Insatisfechos;no;centro
16356;12484;0;0;61475;49,04;1;Insatisfechos;no;centro
16357;18671;3;-2;82156;50,5;4;Encantados;no;centro
16358;26483;1;-1;52285;52,94;1;Insatisfechos;no;centro
16359;23790;1;-2;28689;46,93;3;Felices;no;centro
16360;16867;2;0;131860;51,9;2;Con quejas;no;centro
16361;20927;1;0;54250;48,01;1;Insatisfechos;no;centro
16362;18486;2;0;79353;51,8;2;Con quejas;no;centro
16363;21658;2;-1;51965;48,2;1;Insatisfechos;no;centro
16364;25224;1;0;85263;52,91;2;Con quejas;no;centro
16365;12363;2;-2;131209;56,57;4;Encantados;no;centro
16366;15648;0;0;51565;47,33;1;Insatisfechos;no;centro
16367;22631;3;0;102864;52,33;2;Con quejas;no;centro
16368;21649;1;-2;53520;53,28;4;Encantados;no;centro
16369;11248;3;-2;105498;61,21;4;Encantados;no;centro
16370;26525;0;0;61106;59,94;1;Insatisfechos;no;centro
16371;14706;2;0;57601;49,31;1;Insatisfechos;no;centro
16372;16591;0;-2;57013;55,03;3;Felices;no;centro
16373;17665;3;-2;79411;52,56;2;Con quejas;no;centro
16374;22676;1;0;31167;50,27;1;Insatisfechos;no;centro
16375;17089;0;-2;30531;45,77;3;Felices;no;centro
16376;26494;2;-2;80332;52,05;4;Encantados;no;centro
16377;12612;2;0;82950;53,97;2;Con quejas;no;centro
16378;12992;2;0;112655;51,82;2;Con quejas;no;centro
16379;21437;2;0;78632;52,46;2;Con quejas;no;centro
16380;24113;1;0;53445;49,81;1;Insatisfechos;no;centro
16381;28228;1;0;30055;49,86;1;Insatisfechos;no;centro
16382;23742;1;-2;29205;49,82;3;Felices;no;centro
16383;16715;1;0;53938;48,55;1;Insatisfechos;no;centro
16384;20499;0;-1;51269;49,05;3;Felices;no;centro
16385;23070;1;-3;79654;54,33;4;Encantados;no;centro
16386;22337;1;-2;55008;48,82;3;Felices;no;centro
16387;17739;1;0;79387;55,04;2;Con quejas;no;centro
16388;17400;1;-1;34315;46,4;1;Insatisfechos;no;centro
16389;18098;1;-2;59794;57,74;3;Felices;no;centro
16390;16354;1;0;84917;50,39;1;Insatisfechos;no;centro
16391;24640;2;-1;82791;53,08;4;Encantados;no;centro
16392;20915;3;0;109378;52,67;2;Con quejas;no;centro
16393;11677;2;0;131305;55,59;2;Con quejas;no;centro
16394;12384;1;0;58982;48,3;1;Insatisfechos;no;centro
16395;14580;0;0;85688;53,53;1;Insatisfechos;no;centro
16396;23123;2;0;112246;54;2;Con quejas;no;centro
16397;26313;1;-2;54668;50,31;4;Encantados;no;centro
16398;14836;1;0;55519;48,55;1;Insatisfechos;no;centro
16399;16478;1;0;60409;52,21;1;Insatisfechos;no;centro
16400;16865;1;-1;79691;50,23;1;Insatisfechos;no;centro
16401;25883;1;-1;79962;59,14;2;Con quejas;no;centro
16402;22375;2;0;127182;54,71;2;Con quejas;no;centro
16403;17452;3;-2;82234;56,07;2;Con quejas;no;centro
16404;15413;0;-2;53636;47,53;3;Felices;no;centro
16405;21727;2;0;56449;48,2;1;Insatisfechos;no;centro
16406;11029;1;-2;57506;49,95;3;Felices;no;centro
16407;23447;1;0;57678;50,63;1;Insatisfechos;no;centro
16408;29420;1;0;59160;48,5;1;Insatisfechos;no;centro
16409;12652;0;-2;56650;53,22;3;Felices;no;centro
16410;21511;0;-2;60647;49,88;3;Felices;no;centro
16411;28819;2;-2;134863;54,07;4;Encantados;no;centro
16412;21765;1;-2;61554;52,52;3;Felices;no;centro
16413;20440;3;0;80546;54,51;2;Con quejas;no;centro
16414;27526;0;0;36413;47,29;1;Insatisfechos;no;centro
16415;25683;3;0;103728;54,51;2;Con quejas;no;centro
16416;13674;1;0;56687;49,07;1;Insatisfechos;no;centro
16417;22171;1;-1;30215;46,26;1;Insatisfechos;no;centro
16418;12219;3;-1;109095;59,08;2;Con quejas;no;centro
16419;14217;0;0;138164;55,86;2;Con quejas;no;centro
16420;12004;1;0;26907;56,78;1;Insatisfechos;no;centro
16421;23324;2;-2;56897;51,71;4;Encantados;no;centro
16422;20439;1;0;84900;49,73;1;Insatisfechos;no;centro
16423;24134;0;0;28217;48,98;1;Insatisfechos;no;centro
16424;14356;2;0;51180;49,91;1;Insatisfechos;no;centro
16425;28010;1;-1;80439;51,18;3;Felices;no;centro
16426;17214;1;-2;80007;56,03;4;Encantados;no;centro
16427;22689;1;0;109173;56,06;2;Con quejas;no;centro
16428;27942;3;0;81928;55,58;2;Con quejas;no;centro
16429;28244;2;0;103421;51,36;2;Con quejas;no;centro
16430;20530;2;-2;61496;48,48;3;Felices;no;centro
16431;17427;1;-2;26699;55,41;3;Felices;no;centro
16432;22274;1;0;110938;61,75;2;Con quejas;no;centro
16433;23006;2;0;84550;50,9;2;Con quejas;no;centro
16434;14808;1;0;27076;45,29;1;Insatisfechos;no;centro
16435;21182;0;-2;35762;50,29;3;Felices;no;centro
16436;27869;0;0;55851;49,05;1;Insatisfechos;no;centro
16437;27160;1;0;34375;46,25;1;Insatisfechos;no;centro
16438;21192;1;-2;107214;51,26;2;Con quejas;no;centro
16439;20856;3;0;80413;50,14;2;Con quejas;no;centro
16440;13464;2;-2;134069;51,78;2;Con quejas;no;centro
16441;20716;2;0;83343;50,19;2;Con quejas;no;centro
16442;28414;2;0;60262;52,43;2;Con quejas;no;centro
16443;25023;1;0;130393;54,41;2;Con quejas;no;centro
16444;19097;2;0;78976;51,58;2;Con quejas;no;centro
16445;20242;3;-2;105450;55,79;4;Encantados;no;centro
16446;28002;2;-1;135259;52,56;2;Con quejas;no;centro
16447;16956;0;-2;32018;46,36;3;Felices;no;centro
16448;22207;2;0;111717;52,34;2;Con quejas;no;centro
16449;18760;1;0;25596;44,57;1;Insatisfechos;no;centro
16450;11633;1;-1;131954;54,73;4;Encantados;no;centro
16451;17010;2;0;60847;49,14;1;Insatisfechos;no;centro
16452;18459;2;0;61739;52,65;2;Con quejas;no;centro
16453;16948;3;-2;80387;49,79;2;Con quejas;no;centro
16454;18944;1;0;51197;51,07;1;Insatisfechos;no;centro
16455;22602;3;0;84315;49,72;2;Con quejas;no;centro
16456;18446;1;-2;58426;50,12;3;Felices;no;centro
16457;13604;1;-2;52152;54,48;4;Encantados;no;centro
16458;15453;1;-2;59594;48,31;3;Felices;no;centro
16459;22724;3;-3;84463;50,02;3;Felices;no;centro
16460;12272;2;-2;132821;60,44;2;Con quejas;no;centro
16461;13529;1;0;62003;53,33;1;Insatisfechos;no;centro
16462;13781;0;-1;61880;48,75;1;Insatisfechos;no;centro
16463;22172;0;-1;82658;52,05;3;Felices;no;centro
16464;13305;2;-2;53775;56,71;4;Encantados;no;centro
16465;15820;0;0;29648;45,83;1;Insatisfechos;no;centro
16466;21300;3;-1;80714;50,03;2;Con quejas;no;centro
16467;23327;2;0;62061;50,74;1;Insatisfechos;no;centro
16468;21603;2;-2;51933;49,02;3;Felices;no;centro
16469;12705;0;-1;59519;52,83;3;Felices;no;centro
16470;27998;1;-1;105078;54,04;2;Con quejas;no;centro
16471;17914;1;0;87350;50,38;1;Insatisfechos;no;centro
16472;24755;1;-1;87511;55,06;2;Con quejas;no;centro
16473;26447;1;0;52950;51,53;1;Insatisfechos;no;centro
16474;11122;0;-2;29770;56,28;4;Encantados;no;centro
16475;14519;1;0;107734;53,06;2;Con quejas;no;centro
16476;21943;2;0;128626;53,67;2;Con quejas;no;centro
16477;12843;0;0;29801;45,72;1;Insatisfechos;no;centro
16478;25755;2;-2;59573;50,98;3;Felices;no;centro
16479;18890;0;0;34378;46,1;1;Insatisfechos;no;centro
16480;20880;2;0;80890;50,64;2;Con quejas;no;centro
16481;25678;1;0;54600;49,15;1;Insatisfechos;no;centro
16482;18766;2;-3;58618;48,61;3;Felices;no;centro
16483;23240;1;0;34499;47,45;1;Insatisfechos;no;centro
16484;24138;1;0;83572;49,79;1;Insatisfechos;no;centro
16485;20337;0;-2;30091;48,49;3;Felices;no;centro
16486;28306;1;-1;28226;46,12;1;Insatisfechos;no;centro
16487;12056;1;-2;85709;54,62;4;Encantados;no;centro
16488;27378;1;-2;81698;53,65;4;Encantados;no;centro
16489;12430;2;-2;58925;49,11;4;Encantados;no;centro
16490;28335;1;0;61552;48,12;1;Insatisfechos;no;centro
16491;19509;1;0;59055;49,28;1;Insatisfechos;no;centro
16492;19563;3;-1;111277;51,57;2;Con quejas;no;centro
16493;19322;1;0;60917;56,06;2;Con quejas;no;centro
16494;20892;1;-2;83005;53,46;4;Encantados;no;centro
16495;21340;3;-2;138031;52,37;4;Encantados;no;centro
16496;20717;1;0;108066;53,02;2;Con quejas;no;centro
16497;18572;2;-1;81764;49,73;2;Con quejas;no;centro
16498;26550;1;0;62525;48,45;1;Insatisfechos;no;centro
16499;19515;1;0;85339;50,93;1;Insatisfechos;no;centro
16500;16292;3;-1;104465;51,46;2;Con quejas;no;centro
16501;21807;1;-2;35056;51,23;3;Felices;no;centro
16502;27954;2;0;77178;52,63;2;Con quejas;no;centro
16503;14876;2;-3;62610;48,62;3;Felices;no;centro
16504;20220;0;0;59340;49,35;1;Insatisfechos;no;centro
16505;13819;0;0;28428;46,91;1;Insatisfechos;no;centro
16506;16378;0;0;27427;48,57;1;Insatisfechos;no;centro
16507;17887;2;-2;130967;61,39;4;Encantados;no;centro
16508;24451;2;-2;80957;51,56;4;Encantados;no;centro
16509;27306;0;0;26170;58,56;1;Insatisfechos;no;centro
16510;16380;1;0;58369;49,03;1;Insatisfechos;no;centro
16511;13792;3;0;82145;61,2;2;Con quejas;no;centro
16512;15709;0;-2;53732;49,81;3;Felices;no;centro
16513;15870;2;0;103431;53,39;2;Con quejas;no;centro
16514;25776;2;-2;54236;49,7;3;Felices;no;centro
16515;19718;1;-2;31825;50,31;3;Felices;no;centro
16516;12449;1;0;34230;48,19;1;Insatisfechos;no;centro
16517;15771;2;-2;76671;49,68;3;Felices;no;centro
16518;27629;0;-1;29559;51,99;1;Insatisfechos;no;centro
16519;11093;2;-2;108831;51,97;4;Encantados;no;centro
16520;21641;3;0;130349;52,21;2;Con quejas;no;centro
16521;24303;0;0;87324;50,47;1;Insatisfechos;no;centro
16522;21901;2;-2;86135;53,12;4;Encantados;no;centro
16523;11016;1;0;85970;50,4;1;Insatisfechos;no;centro
16524;24175;3;0;110630;51,5;2;Con quejas;no;centro
16525;17156;2;0;78325;49,5;2;Con quejas;no;centro
16526;16546;3;-2;107907;51,64;2;Con quejas;no;centro
16527;20186;3;-2;86310;54,33;4;Encantados;no;centro
16528;24897;1;0;36201;46,46;1;Insatisfechos;no;centro
16529;28377;2;-2;137493;52,37;2;Con quejas;no;centro
16530;27522;0;0;30213;45,74;1;Insatisfechos;no;centro
16531;13790;3;0;79309;53,05;2;Con quejas;no;centro
16532;15311;2;-2;128492;52,1;2;Con quejas;no;centro
16533;16877;2;-1;57452;48,8;3;Felices;no;centro
16534;18298;1;0;57659;51,58;1;Insatisfechos;no;centro
16535;13414;0;-3;56619;47,96;3;Felices;no;centro
16536;27715;1;0;57969;49,96;1;Insatisfechos;no;centro
16537;28274;1;0;58785;56,14;1;Insatisfechos;no;centro
16538;17304;1;0;30809;49,61;1;Insatisfechos;no;centro
16539;23254;0;0;53708;55,77;1;Insatisfechos;no;centro
16540;16005;0;-1;54716;52,42;3;Felices;no;centro
16541;16092;1;-2;52571;48,28;3;Felices;no;centro
16542;20617;0;0;59314;51,99;1;Insatisfechos;no;centro
16543;22356;1;-2;52013;51,05;4;Encantados;no;centro
16544;23205;3;0;102468;53,28;2;Con quejas;no;centro
16545;16614;1;0;76626;50,03;1;Insatisfechos;no;centro
16546;25764;2;0;108355;55,04;2;Con quejas;no;centro
16547;16533;1;-2;51640;52,17;4;Encantados;no;centro
16548;25679;1;0;85990;51,73;1;Insatisfechos;no;centro
16549;16661;1;0;52428;51,05;1;Insatisfechos;no;centro
16550;26054;1;0;35827;48,42;1;Insatisfechos;no;centro
16551;23796;0;0;54467;53,42;1;Insatisfechos;no;centro
16552;18066;2;-1;107437;54,86;4;Encantados;no;centro
16553;28883;1;-2;52812;50,08;3;Felices;no;centro
16554;19359;0;-1;29499;46,98;1;Insatisfechos;no;centro
16555;15429;2;0;60964;48,61;1;Insatisfechos;no;centro
16556;14400;0;0;26728;46,36;1;Insatisfechos;no;centro
16557;22762;0;-2;80206;50,16;3;Felices;no;centro
16558;26884;3;0;81852;53,4;2;Con quejas;no;centro
16559;21429;1;-2;57384;52,55;3;Felices;no;centro
16560;27023;2;0;54996;51,71;1;Insatisfechos;no;centro
16561;17952;1;0;55173;50,29;1;Insatisfechos;no;centro
16562;18829;1;0;60384;53,81;1;Insatisfechos;no;centro
16563;26461;3;-1;108036;52,3;4;Encantados;no;centro
16564;22156;1;-2;33913;46,1;3;Felices;no;centro
16565;28474;1;-1;83280;52,52;4;Encantados;no;centro
16566;21051;1;-2;52336;51,27;3;Felices;no;centro
16567;15966;1;-2;58333;51,36;3;Felices;no;centro
16568;14506;2;-2;61611;48,34;3;Felices;no;centro
16569;24592;1;0;56519;50,37;1;Insatisfechos;no;centro
16570;26710;1;-2;28351;46,17;3;Felices;no;centro
16571;12734;0;0;28462;46,02;1;Insatisfechos;no;centro
16572;19161;1;0;26080;51,22;1;Insatisfechos;no;centro
16573;27824;2;0;104662;51,01;2;Con quejas;no;centro
16574;25517;2;0;56634;52,01;1;Insatisfechos;no;centro
16575;16792;2;-2;80447;51,53;4;Encantados;no;centro
16576;12444;0;-2;107353;51,39;3;Felices;no;centro
16577;20895;2;0;82922;53,73;2;Con quejas;no;centro
16578;21770;2;-2;82079;52,17;4;Encantados;no;centro
16579;11369;1;0;133977;52,71;2;Con quejas;no;centro
16580;19486;2;-1;80411;53,33;4;Encantados;no;centro
16581;28297;2;0;87261;54,29;2;Con quejas;no;centro
16582;24102;0;-1;27252;47,39;1;Insatisfechos;no;centro
16583;22552;2;0;129065;53,95;2;Con quejas;no;centro
16584;23723;1;-2;57870;52,54;4;Encantados;no;centro
16585;26214;2;0;128988;51,68;2;Con quejas;no;centro
16586;13526;0;0;58894;48,73;1;Insatisfechos;no;centro
16587;28814;2;-2;128530;53,97;4;Encantados;no;centro
16588;11010;2;0;84889;53,98;2;Con quejas;no;centro
16589;12328;1;0;57061;59,61;2;Con quejas;no;centro
16590;25928;1;-2;57662;49,59;3;Felices;no;centro
16591;16673;1;0;85188;50,79;1;Insatisfechos;no;centro
16592;26770;3;-1;76835;49,16;2;Con quejas;no;centro
16593;21704;0;-1;83807;58,53;4;Encantados;no;centro
16594;14263;1;0;54662;49,13;1;Insatisfechos;no;centro
16595;24745;1;0;32887;49,67;1;Insatisfechos;no;centro
16596;11628;1;0;130387;54,97;2;Con quejas;no;centro
16597;22468;3;-1;111895;52,77;4;Encantados;no;centro
16598;19707;1;-2;33910;46,44;3;Felices;no;centro
16599;12958;1;0;26256;45,84;1;Insatisfechos;no;centro
16600;15306;3;-2;79737;51,74;4;Encantados;no;centro
16601;20657;2;0;86350;50,76;2;Con quejas;no;centro
16602;25439;0;-2;80089;51,22;3;Felices;no;centro
16603;29274;1;0;59077;60,12;2;Con quejas;no;centro
16604;24510;2;0;79418;49,74;2;Con quejas;no;centro
16605;14014;0;-2;28457;49,23;3;Felices;no;centro
16606;21651;1;-2;86588;54,08;4;Encantados;no;centro
16607;23008;1;-2;83930;52,8;4;Encantados;no;centro
16608;18327;1;0;59220;51,72;1;Insatisfechos;no;centro
16609;22338;1;-2;81530;62,83;4;Encantados;no;centro
16610;22681;2;0;58017;56,04;2;Con quejas;no;centro
16611;20260;2;0;60479;53,17;2;Con quejas;no;centro
16612;19499;3;0;110991;61,07;2;Con quejas;no;centro
16613;22363;1;0;55763;48,81;1;Insatisfechos;no;centro
16614;28885;2;0;60207;49,05;1;Insatisfechos;no;centro
16615;20083;1;-2;56060;52,79;3;Felices;no;centro
16616;24073;0;-2;54055;49,4;3;Felices;no;centro
16617;27303;3;-2;78730;62,79;4;Encantados;no;centro
16618;24794;3;-1;78455;49,75;2;Con quejas;no;centro
