;CustomerID;NumberCarsOwned;NumberChildrenAtHome;TotalChildren;YearlyIncome;AvgMonthSpend;cluster;desc
16579;11369;1;0;0;133977;52.71;2;Con quejas
16580;19486;2;1;1;80411;53.33;4;Encantados
16581;28297;2;0;0;87261;54.29;2;Con quejas
16582;24102;0;0;1;27252;47.39;1;Insatisfechos
16583;22552;2;0;0;129065;53.95;2;Con quejas
16584;23723;1;2;2;57870;52.54;4;Encantados
16585;26214;2;0;0;128988;51.68;2;Con quejas
16586;13526;0;0;0;58894;48.73;1;Insatisfechos
16587;28814;2;1;2;128530;53.97;4;Encantados
16588;11010;2;0;0;84889;53.98;2;Con quejas
16589;12328;1;0;0;57061;59.61;2;Con quejas
16590;25928;1;1;2;57662;49.59;3;Felices
16591;16673;1;0;0;85188;50.79;1;Insatisfechos
16592;26770;3;0;1;76835;49.16;2;Con quejas
16593;21704;0;1;1;83807;58.53;4;Encantados
16594;14263;1;0;0;54662;49.13;1;Insatisfechos
16595;24745;1;0;0;32887;49.67;1;Insatisfechos
16596;11628;1;0;0;130387;54.97;2;Con quejas
16597;22468;3;1;1;111895;52.77;4;Encantados
16598;19707;1;1;2;33910;46.44;3;Felices
16599;12958;1;0;0;26256;45.84;1;Insatisfechos
16600;15306;3;1;2;79737;51.74;4;Encantados
16601;20657;2;0;0;86350;50.76;2;Con quejas
16602;25439;0;1;2;80089;51.22;3;Felices
16603;29274;1;0;0;59077;60.12;2;Con quejas
16604;24510;2;0;0;79418;49.74;2;Con quejas
16605;14014;0;1;2;28457;49.23;3;Felices
16606;21651;1;1;2;86588;54.08;4;Encantados
16607;23008;1;1;2;83930;52.8;4;Encantados
16608;18327;1;0;0;59220;51.72;1;Insatisfechos
16609;22338;1;1;2;81530;62.83;4;Encantados
16610;22681;2;0;0;58017;56.04;2;Con quejas
16611;20260;2;0;0;60479;53.17;2;Con quejas
16612;19499;3;0;0;110991;61.07;2;Con quejas
16613;22363;1;0;0;55763;48.81;1;Insatisfechos
16614;28885;2;0;0;60207;49.05;1;Insatisfechos
16615;20083;1;1;2;56060;52.79;3;Felices
16616;24073;0;1;2;54055;49.4;3;Felices
16617;27303;3;1;2;78730;62.79;4;Encantados
16618;24794;3;0;1;78455;49.75;2;Con quejas
16619;20669;3;0;0;133357;53.92;2;Con quejas
16620;24040;3;0;0;104830;52.84;2;Con quejas
16621;24194;1;0;2;108511;58.18;2;Con quejas
16622;13033;1;0;0;81308;53.33;2;Con quejas
16623;17925;1;0;0;51758;50.89;1;Insatisfechos
16624;27859;0;0;2;56816;48.45;3;Felices
16625;16230;0;2;2;113077;52.58;4;Encantados
16626;11482;3;0;0;83956;53.1;2;Con quejas
16627;11696;0;0;0;36304;47.32;1;Insatisfechos
16628;13795;1;0;0;26211;50.83;1;Insatisfechos
16629;17950;1;0;1;54929;51.8;1;Insatisfechos
16630;20284;3;1;1;134451;53.2;4;Encantados
16631;14559;1;0;1;62021;48.97;1;Insatisfechos
16632;16785;0;1;2;36280;48.59;3;Felices
16633;12409;3;0;0;87155;50.32;2;Con quejas
16634;13332;3;1;2;107314;52.12;4;Encantados
16635;27136;0;0;1;52192;48.04;1;Insatisfechos
16636;18535;3;1;1;111565;53.64;4;Encantados
16637;22600;1;0;0;32135;51.84;1;Insatisfechos
16638;17857;1;0;0;54661;51.8;1;Insatisfechos
16639;27655;0;0;1;28136;48.35;1;Insatisfechos
16640;11460;1;0;0;32291;48.4;1;Insatisfechos
16641;25637;3;0;1;76683;50.29;2;Con quejas
16642;17894;2;1;1;53439;52.2;4;Encantados
16643;27900;1;0;0;58258;49.2;1;Insatisfechos
16644;17580;2;0;0;132372;52.48;2;Con quejas
16645;28969;0;1;2;80841;54.73;4;Encantados
16646;21028;1;0;0;79810;50.81;1;Insatisfechos
16647;23936;2;0;0;80657;49.62;2;Con quejas
16648;17366;1;0;2;137622;52.42;2;Con quejas
16649;26892;0;0;0;36248;46.02;1;Insatisfechos
16650;19659;2;0;0;60960;51.05;1;Insatisfechos
16651;13992;3;0;0;85986;52.57;2;Con quejas
16652;24125;3;0;0;85104;50.2;2;Con quejas
16653;11924;1;0;0;61282;50.6;1;Insatisfechos
16654;24455;1;0;1;55759;52.88;1;Insatisfechos
16655;13809;2;1;1;83169;50.19;4;Encantados
16656;23883;1;0;1;53489;48.55;1;Insatisfechos
16657;16275;1;0;1;52129;48.61;1;Insatisfechos
16658;20774;1;0;0;27325;49.63;1;Insatisfechos
16659;24345;3;0;0;128487;54.28;2;Con quejas
16660;26803;1;0;0;55314;48.41;1;Insatisfechos
16661;13496;3;0;2;106064;51.73;2;Con quejas
16662;28843;0;1;1;27266;47.14;3;Felices
16663;17365;2;0;2;105703;50.76;2;Con quejas
16664;14164;1;0;0;61075;51.96;1;Insatisfechos
16665;26065;1;0;0;107201;54.99;2;Con quejas
16666;25773;1;0;0;58669;59.02;2;Con quejas
16667;23347;3;0;2;78624;50.57;2;Con quejas
16668;25583;2;0;0;76410;51.83;2;Con quejas
16669;23891;1;0;2;61512;51.71;3;Felices
16670;21180;1;0;0;60227;52.11;1;Insatisfechos
16671;21589;1;0;1;61849;49.05;1;Insatisfechos
16672;17186;1;1;2;28757;51.29;3;Felices
16673;21163;1;0;1;81286;55.45;2;Con quejas
16674;25698;2;1;2;52156;51.41;3;Felices
16675;13294;1;1;2;80638;51.35;3;Felices
16676;29008;1;0;0;32728;54.67;1;Insatisfechos
16677;26983;0;0;0;86842;50.85;1;Insatisfechos
16678;14837;2;0;0;79962;50.74;2;Con quejas
16679;27585;1;1;1;82219;54.61;4;Encantados
16680;21530;0;1;2;104660;50.92;3;Felices
16681;23268;0;1;2;36229;50.8;3;Felices
16682;24630;0;1;2;86940;51.91;3;Felices
16683;19402;0;0;0;84411;53.64;1;Insatisfechos
16684;25515;2;0;0;80742;52.49;2;Con quejas
16685;24545;1;0;0;53809;58.05;2;Con quejas
16686;28132;0;0;0;51805;52.39;1;Insatisfechos
16687;25539;0;0;1;61589;53.73;1;Insatisfechos
16688;27787;2;1;2;55487;56.68;4;Encantados
16689;14765;1;0;2;59299;48.34;3;Felices
16690;17678;1;0;0;55191;57.97;2;Con quejas
16691;24684;1;0;2;62161;51.06;3;Felices
16692;17241;0;0;0;59502;48.51;1;Insatisfechos
16693;18288;0;0;0;127936;55.72;2;Con quejas
16694;27721;0;1;1;80166;59.57;4;Encantados
16695;28083;3;0;0;108799;51.24;2;Con quejas
16696;15050;1;0;0;53573;52.11;1;Insatisfechos
16697;18991;1;1;2;61977;49.86;3;Felices
16698;15644;0;0;0;52517;47.65;1;Insatisfechos
16699;15375;1;1;1;81263;52.51;4;Encantados
16700;25418;3;0;0;103839;51.23;2;Con quejas
16701;14361;0;0;1;133461;58.25;2;Con quejas
16702;19098;2;2;2;87735;50.98;4;Encantados
16703;27377;2;1;1;53391;49;3;Felices
16704;27063;2;0;0;82082;50.2;2;Con quejas
16705;26732;3;0;0;87235;57.77;2;Con quejas
16706;22362;2;1;2;83116;54.24;4;Encantados
16707;28974;0;1;1;55619;48.95;3;Felices
16708;11843;2;0;0;82321;49.65;2;Con quejas
16709;18945;1;1;2;35101;46.54;3;Felices
16710;24791;3;0;2;101793;51.38;2;Con quejas
16711;22743;3;0;2;80635;49.84;2;Con quejas
16712;13706;0;0;0;80634;49.98;1;Insatisfechos
16713;19754;1;0;0;77647;52.18;1;Insatisfechos
16714;24444;1;0;0;56730;50.92;1;Insatisfechos
16715;15803;2;0;0;137509;58.64;2;Con quejas
16716;20866;1;1;2;58682;51.17;3;Felices
16717;20469;2;0;1;85147;58.17;2;Con quejas
16718;21054;2;0;2;135129;51.9;2;Con quejas
16719;15964;1;0;0;59890;61.97;2;Con quejas
16720;19617;2;1;2;53506;52.15;4;Encantados
16721;16232;0;0;2;52412;54.54;3;Felices
16722;15489;2;0;0;85110;54.44;2;Con quejas
16723;13217;3;0;1;136563;53.91;2;Con quejas
16724;17307;1;1;2;59318;51.59;3;Felices
16725;28803;3;0;0;84998;51.98;2;Con quejas
16726;26843;0;1;1;61943;50.64;3;Felices
16727;23277;1;1;2;78201;50.82;3;Felices
16728;29317;2;0;0;136144;53.69;2;Con quejas
16729;29087;1;1;2;34872;48.44;3;Felices
16730;15897;2;0;0;82139;53.63;2;Con quejas
16731;25753;0;0;0;58212;50.64;1;Insatisfechos
16732;21524;1;0;0;52737;49.26;1;Insatisfechos
16733;24635;2;1;1;55456;51.22;3;Felices
16734;16766;1;0;0;80902;49.86;1;Insatisfechos
16735;20195;0;2;2;51456;59.01;4;Encantados
16736;21462;2;1;1;136107;54.04;4;Encantados
16737;23828;2;0;2;129757;51.8;2;Con quejas
16738;27184;2;0;0;104264;55.1;2;Con quejas
16739;28078;2;0;0;106628;62.76;2;Con quejas
16740;18241;0;1;1;34511;47.5;3;Felices
16741;18210;2;0;2;76319;50.36;3;Felices
16742;13842;0;0;0;26851;48.8;1;Insatisfechos
16743;14259;0;0;0;54827;54.02;1;Insatisfechos
16744;14867;1;0;0;31153;47.51;1;Insatisfechos
16745;13336;2;0;2;135590;52.27;2;Con quejas
16746;20125;3;0;0;105145;50.74;2;Con quejas
16747;24903;1;0;0;62044;48.61;1;Insatisfechos
16748;12306;3;0;2;87483;55.09;2;Con quejas
16749;17151;1;0;0;60210;51.32;1;Insatisfechos
16750;17402;2;0;1;83288;51.7;2;Con quejas
16751;27363;2;1;2;58419;51.39;4;Encantados
16752;12159;1;0;1;109451;50.93;2;Con quejas
16753;11173;2;0;0;81091;52.32;2;Con quejas
16754;14102;0;0;1;56884;48.12;1;Insatisfechos
16755;18817;0;0;0;33267;46.17;1;Insatisfechos
16756;15096;0;0;2;30680;46.08;3;Felices
16757;21757;2;1;2;79445;50.43;4;Encantados
16758;19422;2;0;0;106286;53.23;2;Con quejas
16759;26323;1;0;1;110449;51.31;2;Con quejas
16760;19288;1;1;1;109390;56.03;4;Encantados
16761;26456;1;1;1;53694;48.91;3;Felices
16762;27604;1;0;2;53269;53.48;3;Felices
16763;11242;1;0;2;61092;53.39;3;Felices
16764;21058;1;0;0;36545;49.28;1;Insatisfechos
16765;26527;1;0;2;53193;54.71;3;Felices
16766;12886;1;0;0;55479;52.75;1;Insatisfechos
16767;22857;2;1;1;80309;51.88;4;Encantados
16768;11964;0;0;0;58352;57.06;1;Insatisfechos
16769;29142;0;0;2;30357;45.84;3;Felices
16770;21094;1;0;0;106399;54.31;2;Con quejas
16771;20801;3;0;0;84550;53.48;2;Con quejas
16772;13489;0;1;2;134492;54.32;4;Encantados
16773;21797;2;1;2;78331;60.27;4;Encantados
16774;15463;1;0;1;53095;48.53;1;Insatisfechos
16775;20075;0;0;0;28827;55.4;1;Insatisfechos
16776;18084;0;0;0;34433;45.99;1;Insatisfechos
16777;23952;1;0;0;54101;49.67;1;Insatisfechos
16778;27284;2;0;1;86894;49.74;2;Con quejas
16779;23069;1;1;2;110451;53.82;4;Encantados
16780;21436;0;0;0;53099;48.12;1;Insatisfechos
16781;19584;1;0;0;36111;48.17;1;Insatisfechos
16782;28388;0;0;0;33256;48.3;1;Insatisfechos
16783;17734;1;0;0;84857;50.72;1;Insatisfechos
16784;12866;1;0;0;36616;50.56;1;Insatisfechos
16785;18175;1;0;2;76640;49.82;3;Felices
16786;27089;1;0;0;128799;55.4;2;Con quejas
16787;11266;1;0;0;28164;46.49;1;Insatisfechos
16788;17944;2;2;2;54594;52.59;4;Encantados
16789;23425;3;0;0;112495;51.29;2;Con quejas
16790;15736;3;0;2;103815;51.09;2;Con quejas
16791;23321;1;0;2;36197;46.07;3;Felices
16792;26573;2;0;0;86970;50.61;2;Con quejas
16793;21608;2;1;2;110809;53.29;4;Encantados
16794;15170;2;1;2;59034;58.65;4;Encantados
16795;21483;1;0;2;105947;51.55;2;Con quejas
16796;20775;2;0;1;62317;51.27;2;Con quejas
16797;22258;1;0;1;84898;51.24;1;Insatisfechos
16798;25895;1;0;1;26962;51.97;1;Insatisfechos
16799;25841;2;1;1;57175;50.27;3;Felices
16800;21654;2;0;0;61014;58.15;2;Con quejas
16801;22291;2;0;1;86414;56.36;2;Con quejas
16802;14291;0;0;0;52020;55.52;1;Insatisfechos
16803;23396;2;0;2;85455;50.34;3;Felices
16804;24800;2;0;0;136116;54;2;Con quejas
16805;28351;3;0;2;130373;52.12;2;Con quejas
16806;28541;1;0;0;30434;48.03;1;Insatisfechos
16807;12212;3;0;0;137229;52.6;2;Con quejas
16808;28936;2;0;0;135106;52.66;2;Con quejas
16809;22531;2;0;0;54721;51.94;1;Insatisfechos
16810;23667;1;2;2;32196;55.79;4;Encantados
16811;27477;0;0;0;55937;50.22;1;Insatisfechos
16812;26907;2;1;1;85384;52.11;4;Encantados
16813;19281;1;0;0;57761;51.12;1;Insatisfechos
16814;27241;2;0;1;138797;52.22;2;Con quejas
16815;14398;1;0;2;36592;55.4;3;Felices
16816;21941;3;0;0;78669;50.32;2;Con quejas
16817;28380;2;0;0;58023;50.33;1;Insatisfechos
16818;24009;2;0;0;55070;50.25;1;Insatisfechos
16819;26050;2;0;0;55250;55.53;2;Con quejas
16820;21324;2;1;2;105298;54.06;4;Encantados
16821;24027;2;0;1;83247;50.49;2;Con quejas
16822;12216;3;1;2;136728;59.8;4;Encantados
16823;13376;2;1;2;59777;60.24;4;Encantados
16824;24627;0;1;1;58186;49.48;3;Felices
16825;22861;1;0;2;109690;53.88;2;Con quejas
16826;25019;0;2;2;27823;46.82;3;Felices
16827;24430;0;0;0;36776;55.98;1;Insatisfechos
16828;14108;2;0;0;55133;49.08;1;Insatisfechos
16829;15205;1;0;0;35220;48.72;1;Insatisfechos
16830;21235;1;0;0;78168;54.48;2;Con quejas
16831;28674;2;1;2;59728;51.93;4;Encantados
16832;19825;3;1;2;81038;57.96;4;Encantados
16833;21290;1;0;0;82134;53.73;2;Con quejas
16834;27124;0;0;1;29102;46.25;1;Insatisfechos
16835;23594;0;0;0;26309;44.48;1;Insatisfechos
16836;14512;1;1;2;134468;55.25;4;Encantados
16837;28226;1;0;1;33696;55.42;1;Insatisfechos
16838;25617;2;0;0;131664;52.23;2;Con quejas
16839;17508;0;0;0;28375;45.86;1;Insatisfechos
16840;11673;2;0;0;86948;54;2;Con quejas
16841;25536;0;0;1;57361;49.17;1;Insatisfechos
16842;13743;3;1;2;79240;50.24;4;Encantados
16843;20183;2;1;2;57779;51.44;4;Encantados
16844;23397;3;2;2;84034;53.18;4;Encantados
16845;27219;1;0;0;33805;59.67;1;Insatisfechos
16846;21259;2;1;1;59076;50;3;Felices
16847;13994;0;1;2;80674;52.18;3;Felices
16848;21405;2;1;2;137769;54.44;4;Encantados
16849;11589;1;0;2;81519;50.15;3;Felices
16850;17953;2;0;0;57825;49.64;1;Insatisfechos
16851;26899;1;0;2;34803;46.65;3;Felices
16852;17281;3;0;0;87128;53.25;2;Con quejas
16853;25037;2;1;2;56232;55.32;4;Encantados
16854;20844;2;1;2;131267;60.08;4;Encantados
16855;28538;1;0;0;57706;49.55;1;Insatisfechos
16856;14932;1;0;1;59679;48.69;1;Insatisfechos
16857;18444;3;0;1;80322;49.86;2;Con quejas
16858;18867;0;1;2;56409;51.74;3;Felices
16859;27936;0;0;2;52986;47.66;3;Felices
16860;11114;0;0;0;77362;50.32;1;Insatisfechos
16861;28542;2;0;0;61161;49.15;1;Insatisfechos
16862;24996;0;0;2;58173;51.15;3;Felices
16863;11351;1;1;1;127625;53.21;4;Encantados
16864;23928;2;1;1;56530;50.34;3;Felices
16865;25610;0;0;0;61736;52.9;1;Insatisfechos
16866;17219;1;1;2;55489;52.19;3;Felices
16867;28196;2;1;1;51585;48.1;3;Felices
16868;12231;1;0;0;31545;46.1;1;Insatisfechos
16869;12536;1;1;2;80816;55.84;4;Encantados
16870;15166;5;0;2;132048;51.75;2;Con quejas
16871;19843;1;0;1;55727;50.03;1;Insatisfechos
16872;20483;1;0;2;85273;58.67;2;Con quejas
16873;29116;1;0;2;61396;48.57;3;Felices
16874;29127;0;0;2;29428;45.12;3;Felices
16875;23617;3;1;1;80072;51.8;4;Encantados
16876;24136;0;0;0;61256;50.53;1;Insatisfechos
16877;28566;2;0;0;61722;52.91;2;Con quejas
16878;17104;2;0;0;83886;50.72;2;Con quejas
16879;25204;1;0;0;57096;50.48;1;Insatisfechos
16880;12119;1;1;2;30686;50.59;3;Felices
16881;28880;1;0;0;55144;51.33;1;Insatisfechos
16882;17192;1;0;0;30265;52.05;1;Insatisfechos
16883;29204;3;0;0;86528;54.94;2;Con quejas
16884;13060;0;0;0;26103;45.4;1;Insatisfechos
16885;15940;2;0;2;61641;57.65;2;Con quejas
16886;11303;0;0;0;27349;48.43;1;Insatisfechos
16887;17466;2;0;3;139109;52.43;4;Encantados
16888;15885;2;1;1;137375;53.26;4;Encantados
16889;20150;2;0;2;135777;52.9;2;Con quejas
16890;14206;1;1;2;25807;46.21;3;Felices
16891;17979;3;0;2;103200;51.13;2;Con quejas
16892;27406;0;1;1;103547;54.29;4;Encantados
16893;13756;1;0;0;51858;48.67;1;Insatisfechos
16894;12034;3;2;2;135129;52.65;4;Encantados
16895;27401;1;0;3;56252;48.66;3;Felices
16896;16612;0;0;0;58210;49.55;1;Insatisfechos
16897;14285;0;0;0;34763;48.88;1;Insatisfechos
16898;17873;3;1;1;83123;51.5;4;Encantados
16899;28369;2;0;0;57606;48.68;1;Insatisfechos
16900;29095;0;1;1;36770;55.74;3;Felices
16901;14997;2;0;0;108390;52.27;2;Con quejas
16902;28256;1;1;2;82619;53.38;4;Encantados
16903;19306;1;0;1;60808;48.48;1;Insatisfechos
16904;18870;1;1;2;84453;51.71;4;Encantados
16905;11642;2;0;0;112623;51.72;2;Con quejas
16906;29119;2;0;0;136320;62.79;2;Con quejas
16907;17883;1;1;2;33240;50.47;3;Felices
16908;19786;1;0;2;26360;45.76;3;Felices
16909;12873;1;0;0;31825;46.12;1;Insatisfechos
16910;22939;2;0;0;106151;55.45;2;Con quejas
16911;16773;1;0;1;104392;50.86;2;Con quejas
16912;25665;2;0;0;61503;51.86;2;Con quejas
16913;16248;1;0;0;84760;50.26;1;Insatisfechos
16914;28246;2;0;0;55834;53.02;2;Con quejas
16915;23747;1;0;0;29688;47.35;1;Insatisfechos
16916;12038;1;1;1;55692;52.02;3;Felices
16917;26236;1;0;0;78897;50.07;1;Insatisfechos
16918;19560;3;0;2;105776;50.83;2;Con quejas
16919;21618;2;1;1;84877;58.92;4;Encantados
16920;25196;1;2;2;34758;49.16;3;Felices
16921;19974;1;0;1;60061;48.72;1;Insatisfechos
16922;14771;2;0;1;83160;50.49;2;Con quejas
16923;26042;3;0;1;87289;54.7;2;Con quejas
16924;18605;1;0;0;32352;56.3;1;Insatisfechos
16925;20042;0;0;0;34778;46.82;1;Insatisfechos
16926;27481;2;0;0;81336;52.38;2;Con quejas
16927;28760;1;0;0;31959;46.39;1;Insatisfechos
16928;27686;1;0;1;111999;59.92;2;Con quejas
16929;24401;2;0;0;83227;49.88;2;Con quejas
16930;21629;2;0;0;86286;55.7;2;Con quejas
16931;19527;1;0;0;60255;49.38;1;Insatisfechos
16932;12665;1;0;0;112071;51.12;2;Con quejas
16933;15891;2;0;2;108870;51.46;2;Con quejas
16934;25251;1;0;0;55592;52.24;1;Insatisfechos
16935;26575;0;0;0;57537;53;1;Insatisfechos
16936;25958;0;0;0;53577;59.96;1;Insatisfechos
16937;17374;0;0;0;28210;48.15;1;Insatisfechos
16938;21942;2;0;2;128089;52.17;2;Con quejas
16939;11500;0;0;0;60505;53.6;1;Insatisfechos
16940;19564;1;0;2;53349;47.49;3;Felices
16941;18025;1;0;0;35060;47.42;1;Insatisfechos
16942;16210;2;0;0;83210;49.83;2;Con quejas
16943;23002;1;0;0;84231;53.36;2;Con quejas
16944;15766;3;0;0;106532;54.43;2;Con quejas
16945;23399;0;1;2;84674;58.47;4;Encantados
16946;15862;2;0;0;111057;50.97;2;Con quejas
16947;16198;1;0;0;33196;48.67;1;Insatisfechos
16948;27745;3;1;1;77943;53.81;4;Encantados
16949;22815;2;1;2;111413;51.84;4;Encantados
16950;24916;1;0;0;54410;50.17;1;Insatisfechos
16951;23877;3;0;1;76931;50.32;2;Con quejas
16952;11934;1;0;0;32059;49.01;1;Insatisfechos
16953;14655;2;1;2;80839;53.99;4;Encantados
16954;12395;1;0;0;28016;47.12;1;Insatisfechos
16955;13725;3;0;2;78836;56.21;2;Con quejas
16956;16048;3;0;0;82983;53.67;2;Con quejas
16957;16730;1;2;3;85800;52.34;4;Encantados
16958;21695;0;0;2;83555;57.25;3;Felices
16959;15760;2;0;0;82289;50.26;2;Con quejas
16960;17115;2;0;2;59440;48.56;3;Felices
16961;21644;0;1;1;110279;51.05;3;Felices
16962;23019;1;1;2;28957;45.94;3;Felices
16963;14369;0;1;2;85733;53.7;3;Felices
16964;14272;1;0;0;27736;44.54;1;Insatisfechos
16965;17609;2;0;0;82458;63.05;2;Con quejas
16966;21293;0;0;0;76304;52.83;1;Insatisfechos
16967;16149;3;0;0;85834;59.01;2;Con quejas
16968;26913;2;0;3;109140;51.94;4;Encantados
16969;13502;1;0;0;57814;51.73;1;Insatisfechos
16970;14587;3;0;0;105556;50.78;2;Con quejas
16971;20320;1;0;1;137959;52.32;2;Con quejas
16972;15274;1;0;0;34888;48.42;1;Insatisfechos
16973;22222;0;1;2;31328;51.19;3;Felices
16974;11210;1;1;2;86322;57.57;4;Encantados
16975;20077;1;1;2;57104;54.73;4;Encantados
16976;18194;2;0;0;53953;48.67;1;Insatisfechos
16977;24699;1;0;0;34236;45.96;1;Insatisfechos
16978;27080;3;0;0;104232;51.23;2;Con quejas
16979;16485;1;0;0;52189;48.63;1;Insatisfechos
16980;20914;1;1;1;110111;56.95;4;Encantados
16981;18495;1;0;0;108158;61.49;2;Con quejas
16982;26979;0;0;0;77971;50.11;1;Insatisfechos
16983;25313;1;0;0;55669;49.27;1;Insatisfechos
16984;17055;0;0;0;26215;47.42;1;Insatisfechos
16985;19364;2;2;2;78360;55.13;4;Encantados
16986;12515;0;0;0;59223;52.66;1;Insatisfechos
16987;22308;1;0;0;29687;45.92;1;Insatisfechos
16988;17540;1;1;1;51764;52.18;3;Felices
16989;11064;0;0;0;59516;48.65;1;Insatisfechos
16990;23401;0;1;2;36993;57.44;3;Felices
16991;17268;1;2;2;59649;49;3;Felices
16992;26150;3;0;0;127884;53.84;2;Con quejas
16993;23571;2;0;2;111504;50.73;2;Con quejas
16994;15005;3;0;0;84347;51.31;2;Con quejas
16995;13092;1;1;2;138781;61.24;4;Encantados
16996;14428;3;0;0;103546;53.07;2;Con quejas
16997;11425;1;1;1;80503;51.58;4;Encantados
16998;12985;2;0;2;107880;51.14;2;Con quejas
16999;25549;0;0;1;81858;53.32;1;Insatisfechos
17000;21176;1;1;2;85459;53.27;4;Encantados
17001;23895;3;0;0;132036;52.13;2;Con quejas
17002;26824;0;0;0;35714;47.55;1;Insatisfechos
17003;28069;1;0;0;51880;49.33;1;Insatisfechos
17004;20380;2;0;3;81615;50.21;3;Felices
17005;16143;0;1;2;61360;52.37;3;Felices
17006;13076;1;0;0;59811;52.22;1;Insatisfechos
17007;29041;3;0;0;107395;53.4;2;Con quejas
17008;13568;1;0;2;85638;56.44;2;Con quejas
17009;14998;2;0;0;54882;52.9;2;Con quejas
17010;14012;1;1;2;34534;50.55;3;Felices
17011;18568;2;0;0;108555;51.08;2;Con quejas
17012;18975;2;0;2;55220;47.66;3;Felices
17013;22060;1;0;0;79447;50.16;1;Insatisfechos
17014;16274;0;1;2;61609;59.05;4;Encantados
17015;17990;0;0;0;31670;48.32;1;Insatisfechos
17016;22590;0;0;1;107917;59.17;2;Con quejas
17017;29027;1;0;0;60148;49.76;1;Insatisfechos
17018;27283;0;0;0;33285;46.03;1;Insatisfechos
17019;17747;2;0;2;131075;53.79;2;Con quejas
17020;21725;1;0;0;102631;54.21;2;Con quejas
17021;13298;2;1;2;53392;52.86;4;Encantados
17022;18709;2;0;0;131339;51.57;2;Con quejas
17023;14594;0;0;1;29797;45.17;1;Insatisfechos
17024;24992;1;0;2;57009;48.93;3;Felices
17025;19550;2;2;2;110342;58.03;4;Encantados
17026;24595;0;0;0;112176;53.19;2;Con quejas
17027;25565;1;0;0;51628;52.24;1;Insatisfechos
17028;16064;2;1;2;58911;49.18;3;Felices
17029;16279;1;0;0;54611;47.86;1;Insatisfechos
17030;20310;2;0;0;106482;51.85;2;Con quejas
17031;19265;2;0;0;52542;47.98;1;Insatisfechos
17032;27346;1;0;0;132019;54.3;2;Con quejas
17033;28171;3;0;2;82265;54.14;2;Con quejas
17034;26793;1;0;0;61544;51.13;1;Insatisfechos
17035;19367;1;0;0;80905;49.29;1;Insatisfechos
17036;20049;2;0;0;58696;50.14;1;Insatisfechos
17037;14010;0;1;2;59261;57.25;4;Encantados
17038;21906;2;0;2;129391;51.72;2;Con quejas
17039;16324;0;0;0;112632;51.1;1;Insatisfechos
17040;13293;2;1;2;80463;52.39;4;Encantados
17041;20926;2;0;0;80696;52.59;2;Con quejas
17042;16008;3;0;2;138254;52.18;2;Con quejas
17043;14023;1;0;0;86938;53.5;2;Con quejas
17044;24295;2;0;0;110169;55.04;2;Con quejas
17045;25469;1;0;2;36637;45.84;3;Felices
17046;27198;1;0;0;25933;49.23;1;Insatisfechos
17047;11737;3;0;2;77436;49.22;2;Con quejas
17048;25253;0;0;0;56381;47.87;1;Insatisfechos
17049;11609;0;0;0;35893;47.78;1;Insatisfechos
17050;14539;0;0;0;129395;54.79;2;Con quejas
17051;15424;2;0;0;52449;52.34;1;Insatisfechos
17052;22247;3;1;2;83322;51.83;4;Encantados
17053;22215;2;0;1;85207;59.98;2;Con quejas
17054;27279;1;0;0;80632;50.55;1;Insatisfechos
17055;14763;1;0;0;26501;49.86;1;Insatisfechos
17056;12531;2;0;0;54878;49.14;1;Insatisfechos
17057;26924;0;0;0;35947;45.7;1;Insatisfechos
17058;21197;0;0;0;59200;51.44;1;Insatisfechos
17059;21850;0;1;2;32873;51.06;3;Felices
17060;16712;1;0;0;76718;53.67;2;Con quejas
17061;25014;1;0;0;87442;53.65;2;Con quejas
17062;18378;2;1;1;81403;55.71;4;Encantados
17063;21301;1;0;0;57528;48;1;Insatisfechos
17064;25308;1;0;0;84275;52.21;1;Insatisfechos
17065;11159;1;0;0;56504;50.23;1;Insatisfechos
17066;19460;1;0;1;109139;54.2;2;Con quejas
17067;17732;1;0;0;60346;48.71;1;Insatisfechos
17068;22915;1;1;2;133042;56.16;4;Encantados
17069;26362;1;1;1;58253;51.52;3;Felices
17070;26576;0;0;0;76978;50.09;1;Insatisfechos
17071;29392;1;1;2;85720;50.54;3;Felices
17072;26302;0;0;1;30715;46.67;1;Insatisfechos
17073;24354;0;0;2;28175;45.16;3;Felices
17074;17099;1;0;0;53543;52.26;1;Insatisfechos
17075;14499;1;2;3;30862;45.92;3;Felices
17076;23286;3;0;2;110656;51.55;2;Con quejas
17077;19004;2;2;2;55379;55.73;4;Encantados
17078;18379;3;2;2;110314;55.72;4;Encantados
17079;28397;2;2;2;110620;54.8;4;Encantados
17080;29124;2;0;0;77855;50.23;2;Con quejas
17081;17520;1;0;0;57860;52.29;1;Insatisfechos
17082;22950;0;0;0;25498;45.86;1;Insatisfechos
17083;12435;1;0;2;57092;49.34;3;Felices
17084;25936;0;0;0;26162;48.02;1;Insatisfechos
17085;17759;1;0;0;37009;47.63;1;Insatisfechos
17086;24530;1;0;0;134088;54.45;2;Con quejas
17087;20889;0;0;0;33841;52.82;1;Insatisfechos
17088;16100;3;0;0;109913;52.59;2;Con quejas
17089;26499;1;1;2;55685;51.64;3;Felices
17090;11601;1;0;0;56755;48.89;1;Insatisfechos
17091;22138;2;1;2;128198;54.34;4;Encantados
