id_oportunidad,id_estudiante,programa,etapa,fecha_afluencia,fecha_ganado,fecha_perdido,consultor,edad,estado_civil,ciudad,provincia,trabaja,colegio,tipo_admision,origen,enteraste
0061U00000R38ig,4181017396378550952,1P624,Cerrada Perdida,2022-01-12 00:00:00,,2022-01-12 00:00:00,8,17.0,,,,,291,Normal,Colegios,
0068W00000Sx2ZI,-3419787884115337834,1P244,Afluente,2022-02-16 00:00:00,,,7,20.0,,QUITO,PICHINCHA,,728,Normal,Whatsapp,
0061U00000R38jP,4181017396378550952,1P734,Inscrito,2022-01-12 00:00:00,,,8,17.0,,,,,291,Normal,Colegios,
0068W00000Sx3Hf,-8978955698972851,2P567,Cerrada Perdida,2022-02-16 00:00:00,,2022-02-16 00:00:00,16,20.0,,,,,1865,Normal,Formulario web,
0061U00000P56TH,-269744596526609966,1P264,Test,2022-01-07 00:00:00,,,19,17.0,Soltero/a,QUITO,PICHINCHA,No,681,Normal,Llamada,Portales web
0068W00000Sx3VS,3592740878571499864,1P264,Cerrada Perdida,2022-02-16 00:00:00,,2022-02-21 00:00:00,21,22.0,,ORELLANA,ORELLANA,,816,Convalidado,Chat en línea,
0061U00000R3MUu,-3489886784375172001,1P704,Inscrito,2022-01-14 00:00:00,,,18,17.0,Soltero/a,QUITO,PICHINCHA,No,1073,Normal,Colegios,Recomendado
0068W00000Sx3Z5,5583198997895953113,1P771,Afluente,2022-02-16 00:00:00,,,16,28.0,,QUITO,PICHINCHA,,778,Normal,Whatsapp,
0061U00000P54yL,-3489886784375172001,1P704,Cerrada Perdida,2022-01-07 00:00:00,,2022-01-14 00:00:00,18,17.0,Soltero/a,QUITO,PICHINCHA,No,1073,Normal,Colegios,Recomendado
0068W00000Sx8dx,-5793938421873232164,1P714,Test,2022-02-17 00:00:00,,,20,24.0,Soltero/a,QUITO,PICHINCHA,No,216,Convalidado,Llamada,Recomendado
0061U00000P54yk,-9153910870381257524,1P614,Cerrada Perdida,2022-01-07 00:00:00,,2022-01-07 00:00:00,21,19.0,,QUITO,PICHINCHA,Si,1693,Normal,Google Ad,
0068W00000Rt6IF,-5548585877631741633,1P734,Cerrada Ganada,2022-01-17 00:00:00,2022-02-17 00:00:00,,13,18.0,Soltero/a,QUITO,PICHINCHA,No,899,Normal,,Recomendado
0068W00000SxvaA,5909453728384626612,1P264,Test,2022-02-25 00:00:00,,,35,20.0,Soltero/a,QUITO,PICHINCHA,Si,947,Convalidado,Simulador Homologación,Aplicaciones
0068W00000SxA2d,1209051853542081376,1P734,Inscrito,2022-02-17 00:00:00,,,32,17.0,Soltero/a,QUITO,PICHINCHA,No,1037,Normal,Llamada,Aplicaciones
0068W00000SxfLk,5909453728384626612,1P264,Cerrada Perdida,2022-02-23 00:00:00,,2022-02-25 00:00:00,35,20.0,Soltero/a,QUITO,PICHINCHA,Si,947,Convalidado,Simulador Homologación,Aplicaciones
0068W00000SxAEK,1730177768082869110,1P374,Afluente,2022-02-17 00:00:00,,,21,,,LOJA,LOJA,,1711,Normal,Colegios,
0061U00000P550V,5909453728384626612,1H264,Cerrada Perdida,2022-01-07 00:00:00,,2022-01-17 00:00:00,35,20.0,Soltero/a,QUITO,PICHINCHA,Si,947,Convalidado,Simulador Homologación,Aplicaciones
0068W00000SxCfM,-3629166130462596162,1P791,Cerrada Ganada,2022-02-18 00:00:00,2022-02-21 00:00:00,,8,22.0,Soltero/a,QUITO,PICHINCHA,No,47,Convalidado,Chatbot,Aplicaciones
0061U00000P55A2,5676600896402910502,1H564,Cerrada Ganada,2022-01-07 00:00:00,2022-01-26 00:00:00,,7,29.0,Soltero/a,QUITO,PICHINCHA,Si,737,Normal,Facebook,Portales web
0068W00000SxSNn,4111026698922043990,1P704,Inscrito,2022-02-21 00:00:00,,,7,17.0,,QUITO,PICHINCHA,,1724,Normal,Llamada,Recomendado
0061U00000P55UT,-7741912590545902598,1P354,Cerrada Ganada,2022-01-07 00:00:00,2022-01-12 00:00:00,,32,20.0,Soltero/a,QUITO,PICHINCHA,No,64,Normal,Whatsapp,Aplicaciones
0068W00000SxDAi,-4182425839088328633,1P704,Cerrada Perdida,2022-02-18 00:00:00,,2022-02-24 00:00:00,20,19.0,Soltero/a,RIOBAMBA,CHIMBORAZO,No,1053,Normal,,Recomendado
0061U00000P55WA,-3865957944147884458,1P734,Inscrito,2022-01-07 00:00:00,,,35,18.0,Soltero/a,QUITO,PICHINCHA,No,454,Normal,Chat en línea,Aplicaciones
0068W00000SxEXB,-7039101518032183395,1P464,Cerrada Perdida,2022-02-18 00:00:00,,2022-02-22 00:00:00,13,18.0,Soltero/a,QUITO,PICHINCHA,No,581,Normal,Google Natural Search,Mi colegio
0061U00000P55d1,-4298553480153557301,1P714,Cerrada Perdida,2022-01-07 00:00:00,,2022-02-02 00:00:00,32,19.0,Soltero/a,QUITO,PICHINCHA,No,139,Normal,Whatsapp,Aplicaciones
0068W00000SxaiV,-7039101518032183395,1P574,Cerrada Ganada,2022-02-22 00:00:00,2022-02-25 00:00:00,,13,18.0,Soltero/a,QUITO,PICHINCHA,No,581,Normal,Google Natural Search,Mi colegio
0061U00000P55d6,2205946925278793502,1P714,Cerrada Perdida,2022-01-07 00:00:00,,2022-02-10 00:00:00,16,23.0,Unión Libre,QUITO,PICHINCHA,No,437,Normal,Whatsapp,Aplicaciones
0068W00000SxFkV,332993275931705610,1P704,Inscrito,2022-02-18 00:00:00,,,7,17.0,,,PICHINCHA,,1431,Normal,Eventos,
0061U00000P55gA,7575714896748205924,1H594,Cerrada Ganada,2022-01-07 00:00:00,2022-01-14 00:00:00,,7,18.0,Soltero/a,QUITO,PICHINCHA,No,1097,Normal,Formulario web,Portales web
0068W00000SxG5i,8941999200063310221,1P704,Afluente,2022-02-18 00:00:00,,,21,17.0,,QUITO,PICHINCHA,,898,Normal,Whatsapp,
0061U00000P55hh,8440507340342724716,1P704,Inscrito,2022-01-07 00:00:00,,,2,18.0,Soltero/a,QUITO,PICHINCHA,No,1118,Normal,Colegios,Recomendado
0068W00000SxGbj,-2157488289032185362,1P714,Afluente,2022-02-18 00:00:00,,,16,31.0,,,,,548,Normal,Formulario web,
0061U00000P55kv,-8024866379528862013,1P464,Cerrada Perdida,2022-01-07 00:00:00,,2022-02-02 00:00:00,38,22.0,Soltero/a,QUITO,PICHINCHA,Si,96,Convalidado,Llamada,Aplicaciones
0068W00000SxISK,-6183466804699796715,1H594,Cerrada Perdida,2022-02-19 00:00:00,,2022-02-24 00:00:00,36,36.0,Soltero/a,QUITO,PICHINCHA,No,1361,Normal,Whatsapp,Redes sociales
0061U00000R38mA,-7739761737026331608,1H254,Cerrada Perdida,2022-01-12 00:00:00,,2022-01-12 00:00:00,2,26.0,,QUITO,PICHINCHA,Si,928,Convalidado,Llamada,
0068W00000SxQjr,-7858396615651963146,1P791,Afluente,2022-02-21 00:00:00,,,21,17.0,Soltero/a,LAGO AGRIO,SUCUMBIOS,No,1045,Normal,,Aplicaciones
0068W00000SxwcM,593865011725602686,1P734,Inscrito,2022-02-25 00:00:00,,,34,17.0,Soltero/a,AMBATO,TUNGURAHUA,No,1537,Normal,Colegios,Mi colegio
0068W00000SxVYI,-5434716485046298803,1P704,Inscrito,2022-02-22 00:00:00,,,16,19.0,Soltero/a,QUITO,PICHINCHA,No,1286,Normal,Llamada,Aplicaciones
0061U00000R38oV,593865011725602686,1P254,Cerrada Perdida,2022-01-12 00:00:00,,2022-02-25 00:00:00,34,17.0,Soltero/a,AMBATO,TUNGURAHUA,No,1537,Normal,Colegios,Mi colegio
0068W00000SxYjw,274462364716594157,1P781,Test,2022-02-22 00:00:00,,,7,17.0,Soltero/a,,,No,1757,Normal,Llamada,Aplicaciones
0061U00000R38qv,6888036715800569199,1P704,Inscrito,2022-01-12 00:00:00,,,16,16.0,Soltero/a,QUITO,PICHINCHA,No,780,Normal,Llamada,Aplicaciones
0068W00000SxaQH,4593972754984817556,1P264,Afluente,2022-02-22 00:00:00,,,19,17.0,Soltero/a,QUITO,PICHINCHA,No,1084,Normal,Colegios,Portales web
0061U00000R38sm,-3420013981473152426,1P714,Cerrada Ganada,2022-01-12 00:00:00,2022-02-25 00:00:00,,8,23.0,Soltero/a,QUITO,PICHINCHA,No,119,Normal,,Aplicaciones
0068W00000SxabA,-3392714128017666446,1H564,Afluente,2022-02-22 00:00:00,,,2,37.0,Soltero/a,GUAYAQUIL,GUAYAS,Si,1186,Normal,Formulario web,Redes sociales
0068W00000Sx9MY,-1642419702233784315,1P244,Afluente,2022-02-17 00:00:00,,,32,19.0,Soltero/a,QUITO,PICHINCHA,No,1757,Normal,,Aplicaciones
0068W00000SxajO,-7808799220100861666,1P634,Afluente,2022-02-22 00:00:00,,,23,21.0,Soltero/a,QUITO,PICHINCHA,No,538,Normal,Facebook,Redes sociales
0061U00000R3939,-1642419702233784315,1P734,Cerrada Perdida,2022-01-12 00:00:00,,2022-02-17 00:00:00,32,19.0,Soltero/a,QUITO,PICHINCHA,No,1757,Normal,,Aplicaciones
0068W00000Sxajx,-680183996238504221,1P791,Cerrada Perdida,2022-02-22 00:00:00,,2022-02-23 00:00:00,20,21.0,Soltero/a,QUITO,PICHINCHA,No,799,Normal,Google Natural Search,Google
0061U00000R392z,-6114169675284651149,2P237,Test,2022-01-12 00:00:00,,,19,33.0,Casado/a,QUITO,PICHINCHA,Si,341,Convalidado,Formulario web,Redes sociales
0068W00000SxRmc,-2564998830315498564,1P584,Cerrada Perdida,2022-02-21 00:00:00,,2022-02-21 00:00:00,21,17.0,,,,,82,Normal,Google Ad,
0061U00000P5Ipv,-7401084124694861264,1P484,Afluente,2022-01-10 00:00:00,,,16,28.0,Soltero/a,LATACUNGA,COTOPAXI,No,1916,Normal,Llamada,Aplicaciones
0068W00000SwrRo,-2629065534375745271,1P564,Afluente,2022-02-15 00:00:00,,,8,31.0,,,,,292,Normal,Llamada,
0061U00000P5IqZ,-2139365306048263628,1H254,Test,2022-01-10 00:00:00,,,2,,,QUITO,PICHINCHA,,78,Convalidado,Simulador Homologación,
0068W00000SxfOP,-371996205876452096,1P404,Test,2022-02-23 00:00:00,,,7,20.0,,,,No,1832,Convalidado,Llamada,Portales web
0061U00000P5Isk,-6128384273755141691,1P791,Cerrada Perdida,2022-01-10 00:00:00,,2022-02-16 00:00:00,16,27.0,Soltero/a,QUITO,PICHINCHA,No,398,Convalidado,Llamada,Aplicaciones
0068W00000SxhjA,176018025513435730,1P781,Inscrito,2022-02-23 00:00:00,,,21,,,,PICHINCHA,,1992,Normal,Datos de período anterior,Evento
0061U00000P5ItY,270844840068339449,1P734,Cerrada Perdida,2022-01-10 00:00:00,,2022-01-13 00:00:00,38,18.0,Soltero/a,RIOBAMBA,CHIMBORAZO,No,891,Normal,Google Natural Search,Aplicaciones
0068W00000Sxmon,-6527906061205228046,2P237,Cerrada Perdida,2022-02-24 00:00:00,,2022-02-24 00:00:00,8,28.0,,QUITO,PICHINCHA,,723,Normal,Formulario web,
0061U00000P5IuH,-6829177521877782705,1H564,Afluente,2022-01-10 00:00:00,,,18,37.0,Casado/a,QUITO,PICHINCHA,Si,1648,Normal,Facebook,Redes sociales
0068W00000SxnH0,-2911941804286087207,1P714,Cerrada Ganada,2022-02-24 00:00:00,2022-02-25 00:00:00,,8,20.0,Soltero/a,QUITO,PICHINCHA,No,899,Convalidado,,Aplicaciones
0061U00000P5IwD,-8800986520524108927,1P624,Cerrada Ganada,2022-01-10 00:00:00,2022-02-25 00:00:00,,7,18.0,Soltero/a,QUITO,PICHINCHA,No,778,Normal,Llamada,Aplicaciones
0068W00000Sxoa8,-6384896636760880046,1P504,Afluente,2022-02-24 00:00:00,,,23,17.0,Soltero/a,QUITO,PICHINCHA,No,1709,Normal,Whatsapp,Recomendado
0061U00000P4e9h,4873847384775818924,1P374,Cerrada Perdida,2022-01-03 00:00:00,,2022-02-11 00:00:00,32,19.0,Soltero/a,QUITO,PICHINCHA,No,741,Normal,Simulador Homologación,Aplicaciones
0068W00000SxpDZ,8703021076951972582,1P781,Test,2022-02-24 00:00:00,,,13,20.0,Soltero/a,QUITO,PICHINCHA,No,1735,Normal,Whatsapp,Recomendado
0061U00000P4e9w,1242489584693877230,1P614,Inscrito,2022-01-03 00:00:00,,,34,18.0,Soltero/a,QUITO,PICHINCHA,No,1744,Normal,Colegios,Mi colegio
0068W00000SxtiJ,-7431895857543217745,1P734,Inscrito,2022-02-25 00:00:00,,,35,17.0,Soltero/a,RUMIÑAHUI,PICHINCHA,No,712,Normal,,Aplicaciones
0061U00000R3AZu,6657410736798054265,1H254,Test,2022-01-12 00:00:00,,,19,26.0,Soltero/a,QUITO,PICHINCHA,No,1537,Convalidado,Simulador Homologación,Portales web
0068W00000Sxtzt,-1835966725445643412,1P771,Cerrada Ganada,2022-02-25 00:00:00,2022-03-02 00:00:00,,23,22.0,Soltero/a,QUITO,PICHINCHA,No,437,Normal,,Recomendado
0061U00000R3AaJ,-5076755450931175799,1P704,Inscrito,2022-01-12 00:00:00,,,23,,,QUITO,PICHINCHA,,1107,Normal,Colegios,
0068W00000SyRs6,3654655494211541648,1P781,Test,2022-03-02 00:00:00,,,16,19.0,Soltero/a,AMBATO,TUNGURAHUA,No,1140,Convalidado,Whatsapp,Aplicaciones
0061U00000R3Aax,7859518687000134999,1P454,Afluente,2022-01-12 00:00:00,,,2,17.0,Soltero/a,QUITO,PICHINCHA,No,805,Normal,Google Natural Search,Recomendado
0068W00000SwvUj,3697236667857603165,1P052,Inscrito,2022-02-15 00:00:00,,,23,17.0,Soltero/a,QUITO,PICHINCHA,No,519,Normal,Colegios,Portales web
0061U00000P55lA,-5560102642548645265,1P704,Inscrito,2022-01-07 00:00:00,,,2,,,QUITO,PICHINCHA,,620,Normal,Colegios,
0068W00000Sx6nW,-2342181679690770600,1H254,Cerrada Ganada,2022-02-17 00:00:00,2022-02-25 00:00:00,,18,18.0,Soltero/a,SANTIAGO DE PÍLLARO,TUNGURAHUA,Si,1523,Normal,Google Natural Search,Portales web
0061U00000P55m8,2924281963568094413,1P244,Cerrada Perdida,2022-01-07 00:00:00,,2022-01-14 00:00:00,34,24.0,Soltero/a,QUITO,PICHINCHA,No,292,Convalidado,Whatsapp,Recomendado
0068W00000SyVrU,-4153417678530775461,1P234,Test,2022-03-02 00:00:00,,,23,21.0,Unión Libre,QUITO,PICHINCHA,No,94,Convalidado,,Recomendado
0061U00000P55nz,-6068088302270049522,1P404,Cerrada Perdida,2022-01-07 00:00:00,,2022-02-23 00:00:00,20,33.0,Soltero/a,QUITO,PICHINCHA,No,292,Normal,Whatsapp,Recomendado
0068W00000SyW85,2993932433142604078,1P254,Inscrito,2022-03-02 00:00:00,,,20,17.0,Soltero/a,QUITO,PICHINCHA,No,928,Normal,,Recomendado
0061U00000P55oY,-4141867481097591681,1P274,Cerrada Perdida,2022-01-07 00:00:00,,2022-02-07 00:00:00,7,,,,,,670,Normal,Google Ad,
0068W00000SyWg7,-8602808469219934882,1P374,Afluente,2022-03-02 00:00:00,,,34,17.0,,,,,1786,Normal,Facebook,
0061U00000P55sL,4856304260373947656,1U001,Cerrada Perdida,2022-01-07 00:00:00,,2022-01-17 00:00:00,8,,,,,,437,Normal,Facebook,
0068W00000SxDWU,-2291413954939276893,1P734,Afluente,2022-02-18 00:00:00,,,35,21.0,,QUITO,PICHINCHA,No,157,Normal,Chatbot,Aplicaciones
0061U00000P55tT,-4559245784021927758,1P614,Cerrada Ganada,2022-01-07 00:00:00,2022-01-24 00:00:00,,8,18.0,Soltero/a,QUITO,PICHINCHA,No,437,Normal,Datos de período anterior,Aplicaciones
0068W00000SxFOZ,-932735928366213002,1P704,Inscrito,2022-02-18 00:00:00,,,21,17.0,Soltero/a,QUITO,PICHINCHA,No,104,Normal,Google Natural Search,Aplicaciones
0061U00000P564M,7523564101165884945,1P714,Afluente,2022-01-07 00:00:00,,,35,36.0,Soltero/a,QUITO,PICHINCHA,No,707,Normal,Whatsapp,Aplicaciones
0068W00000SxFyh,2108223260828935851,1P714,Afluente,2022-02-18 00:00:00,,,8,20.0,,QUITO,PICHINCHA,,1726,Normal,Google Natural Search,
0061U00000P56Bl,181603435680660532,1P704,Test,2022-01-07 00:00:00,,,34,17.0,Soltero/a,CAYAMBE,PICHINCHA,No,941,Normal,Colegios,Recomendado
0068W00000SxGWA,-8466112240959044280,1P714,Afluente,2022-02-18 00:00:00,,,7,17.0,,,,,1667,Normal,Facebook,
0061U00000P56OQ,-5082084381757130945,1P564,Afluente,2022-01-07 00:00:00,,,16,17.0,Soltero/a,QUITO,PICHINCHA,No,506,Normal,Walk-in,Aplicaciones
0068W00000SxGYG,-3070688385791011483,1P254,Inscrito,2022-02-18 00:00:00,,,32,17.0,Soltero/a,QUITO,PICHINCHA,No,617,Normal,Llamada,Aplicaciones
0061U00000P56Y7,5696941007514597916,1P564,Cerrada Perdida,2022-01-07 00:00:00,,2022-01-17 00:00:00,32,17.0,Soltero/a,ARENILLAS,EL ORO,No,225,Normal,Chat en línea,Aplicaciones
0068W00000SyWVd,967662618801935537,1P624,Afluente,2022-03-02 00:00:00,,,20,26.0,Soltero/a,QUITO,PICHINCHA,No,577,Normal,,Recomendado
0068W00000Rt9jD,5696941007514597916,1H564,Cerrada Ganada,2022-01-17 00:00:00,2022-01-26 00:00:00,,32,17.0,Soltero/a,ARENILLAS,EL ORO,No,225,Normal,Chat en línea,Aplicaciones
0068W00000SxeBt,1011071604103663840,1P714,Test,2022-02-23 00:00:00,,,36,22.0,Soltero/a,RUMIÑAHUI,PICHINCHA,Si,653,Convalidado,,Google
0061U00000P56Zx,-5551477702441626842,1P624,Inscrito,2022-01-07 00:00:00,,,8,18.0,,QUITO,PICHINCHA,,462,Normal,Llamada,
0068W00000SxeHI,-3653542947077154288,1P704,Afluente,2022-02-23 00:00:00,,,34,17.0,,GUAYAQUIL,GUAYAS,,758,Normal,Colegios,Evento
0061U00000P56ji,-4677822350535179893,1P624,Cerrada Perdida,2022-01-07 00:00:00,,2022-02-07 00:00:00,7,,,QUITO,PICHINCHA,,965,Normal,Google Natural Search,
0068W00000Sxem6,6549492559582211892,1P704,Cerrada Perdida,2022-02-23 00:00:00,,2022-02-23 00:00:00,7,18.0,,GUAYAQUIL,GUAYAS,,1690,Normal,Colegios,
0061U00000P4eJc,1731091457625692620,1P704,Cerrada Perdida,2022-01-03 00:00:00,,2022-01-06 00:00:00,34,37.0,Soltero/a,QUITO,PICHINCHA,Si,292,Normal,Llamada,Recomendado
0068W00000SxfYZ,-8057112779042127760,1H264,Afluente,2022-02-23 00:00:00,,,19,28.0,Soltero/a,CAYAMBE,PICHINCHA,Si,288,Normal,Llamada,SMS de operadora telefónica
0061U00000R38ZR,-1416878516148500000,1P374,Cerrada Perdida,2022-01-12 00:00:00,,2022-02-11 00:00:00,32,20.0,Soltero/a,QUITO,PICHINCHA,Si,447,Normal,,Aplicaciones
0068W00000Sxgpl,-7865720441275197696,1P704,Inscrito,2022-02-23 00:00:00,,,21,19.0,,SAN CRISTÓBAL,GALAPAGOS,,725,Normal,Whatsapp,
0061U00000P4xNh,7008406979901847169,2P597,Cerrada Perdida,2022-01-06 00:00:00,,2022-02-21 00:00:00,21,,,QUITO,PICHINCHA,Si,1381,Normal,Facebook,
0068W00000SxnqZ,5514037726731853513,1P564,Cerrada Perdida,2022-02-24 00:00:00,,2022-03-02 00:00:00,32,17.0,,AMBATO,TUNGURAHUA,No,1864,Normal,Whatsapp,Aplicaciones
0061U00000R3Al2,-2669102376619675892,1P704,Cerrada Perdida,2022-01-12 00:00:00,,2022-02-07 00:00:00,23,17.0,Soltero/a,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,No,1640,Normal,Google Natural Search,Recomendado
0068W00000SyWPu,5514037726731853513,1P564,Afluente,2022-03-02 00:00:00,,,12,17.0,,AMBATO,TUNGURAHUA,No,1864,Normal,Whatsapp,Aplicaciones
0061U00000R3A9D,8924034248483393674,1P464,Cerrada Ganada,2022-01-12 00:00:00,2022-02-17 00:00:00,,13,19.0,Soltero/a,QUITO,PICHINCHA,No,1097,Normal,Correo,Redes sociales
0068W00000Sxpny,-7407820104700369647,1P624,Afluente,2022-02-24 00:00:00,,,7,17.0,,,,,803,Normal,Chat en línea,
0068W00000Ru3yl,5274569726675244331,1P374,Cerrada Perdida,2022-01-26 00:00:00,,2022-02-18 00:00:00,19,32.0,Casado/a,QUITO,PICHINCHA,Si,337,Normal,Google Ad,Redes sociales
0068W00000Sx25A,2413284487890601037,1P614,Afluente,2022-02-16 00:00:00,,,7,17.0,,QUITO,PICHINCHA,,795,Normal,Correo,
0061U00000R3A9S,5274569726675244331,1H594,Cerrada Perdida,2022-01-12 00:00:00,,2022-01-26 00:00:00,19,32.0,Casado/a,QUITO,PICHINCHA,Si,337,Normal,Google Ad,Redes sociales
0068W00000SwvOC,4203446561059966827,1P791,Cerrada Perdida,2022-02-15 00:00:00,,2022-02-15 00:00:00,20,23.0,Soltero/a,TENA,NAPO,No,1258,Normal,Whatsapp,Recomendado
0061U00000R3A9X,-8385293610946968398,1P704,Afluente,2022-01-12 00:00:00,,,8,17.0,,QUITO,PICHINCHA,,1002,Normal,Google Natural Search,
0068W00000SwvwQ,2613560964201386041,1P594,Afluente,2022-02-15 00:00:00,,,34,18.0,Soltero/a,TULCÁN,CARCHI,No,955,Normal,Whatsapp,Portales web
0061U00000R3ACH,-5920217511078852538,1P454,Cerrada Perdida,2022-01-12 00:00:00,,2022-02-14 00:00:00,32,21.0,Soltero/a,QUITO,PICHINCHA,No,982,Normal,Google Ad,Aplicaciones
0068W00000Sx2YA,2691161047202997015,2P237,Cerrada Perdida,2022-02-16 00:00:00,,2022-02-16 00:00:00,8,17.0,,QUITO,PICHINCHA,,18,Normal,Colegios,
0068W00000RvfQA,-7715897971886671139,1P781,Afluente,2022-02-11 00:00:00,,,16,19.0,Soltero/a,RUMIÑAHUI,PICHINCHA,No,1093,Normal,Chatbot,Recomendado
0068W00000Sx2bs,-4431113314489582434,1P714,Cerrada Perdida,2022-02-16 00:00:00,,2022-02-16 00:00:00,35,34.0,,IBARRA,IMBABURA,No,184,Convalidado,Llamada,Aplicaciones
0061U00000R3ACM,-7715897971886671139,1P781,Cerrada Perdida,2022-01-12 00:00:00,,2022-01-19 00:00:00,20,19.0,Soltero/a,RUMIÑAHUI,PICHINCHA,No,1093,Normal,Chatbot,Recomendado
0068W00000Sx6qk,5759106549893320944,1P584,Test,2022-02-17 00:00:00,,,21,19.0,Soltero/a,QUITO,PICHINCHA,No,1073,Convalidado,Whatsapp,Aplicaciones
0061U00000P5MsT,-6216532947501680825,1P464,Cerrada Perdida,2022-01-11 00:00:00,,2022-01-11 00:00:00,20,19.0,Soltero/a,QUITO,PICHINCHA,No,1757,Normal,Whatsapp,Recomendado
0068W00000Sx0kz,6632845436755168199,1P734,Afluente,2022-02-16 00:00:00,,,23,20.0,Soltero/a,QUITO,PICHINCHA,No,808,Normal,Facebook,Recomendado
0061U00000P5MsY,4734396047080337041,2P257,Inscrito,2022-01-11 00:00:00,,,2,16.0,,QUITO,PICHINCHA,,686,Normal,Colegios,
0068W00000SxSaX,-4634345659455405571,1H514,Test,2022-02-21 00:00:00,,,18,36.0,Casado/a,TULCÁN,CARCHI,Si,1400,Convalidado,Llamada,Recomendado
0061U00000P5MwQ,2614148254284569238,1P714,Cerrada Perdida,2022-01-11 00:00:00,,2022-02-11 00:00:00,36,26.0,Soltero/a,LATACUNGA,COTOPAXI,No,1940,Normal,Whatsapp,Portales web
0068W00000Sxvqh,-8625841961820719962,1P264,Cerrada Perdida,2022-02-25 00:00:00,,2022-02-25 00:00:00,21,19.0,Soltero/a,QUITO,PICHINCHA,No,315,Normal,Simulador Homologación,Aplicaciones
0061U00000P5Nee,6741588988400080500,1P714,Test,2022-01-11 00:00:00,,,35,23.0,Soltero/a,QUITO,PICHINCHA,No,100,Convalidado,Whatsapp,Aplicaciones
0068W00000Sxw7K,-8625841961820719962,1P264,Test,2022-02-25 00:00:00,,,21,19.0,Soltero/a,QUITO,PICHINCHA,No,315,Convalidado,Simulador Homologación,Aplicaciones
0061U00000P5NiX,7990281371677744785,1P704,Matrícula,2022-01-11 00:00:00,,,23,17.0,Soltero/a,QUITO,PICHINCHA,No,1729,Normal,,Mi colegio
0068W00000SxX3K,-3692368982242737266,1P734,Afluente,2022-02-22 00:00:00,,,8,17.0,Soltero/a,MANTA,MANABI,No,1741,Normal,,Aplicaciones
0068W00000RtvkR,-1251787121655605455,1P704,Cerrada Ganada,2022-01-25 00:00:00,2022-01-27 00:00:00,,7,18.0,Soltero/a,QUITO,PICHINCHA,No,38,Normal,,Portales web
0068W00000SxXRW,-2753226270253737555,1P504,Afluente,2022-02-22 00:00:00,,,34,32.0,,,,,1229,Normal,Llamada,
0061U00000P4eUA,-1251787121655605455,1P724,Cerrada Perdida,2022-01-03 00:00:00,,2022-01-05 00:00:00,7,18.0,Soltero/a,QUITO,PICHINCHA,No,38,Normal,,Portales web
0068W00000SyUq6,8419775326478449967,1P244,Afluente,2022-03-02 00:00:00,,,23,18.0,Soltero/a,QUITO,PICHINCHA,No,87,Normal,,Mi colegio
0061U00000P4qAJ,-1251787121655605455,1P704,Cerrada Perdida,2022-01-05 00:00:00,,2022-01-05 00:00:00,7,18.0,Soltero/a,QUITO,PICHINCHA,No,38,Normal,,Portales web
0068W00000RtH1J,8830938719328569454,1P254,Afluente,2022-01-18 00:00:00,,,20,18.0,Soltero/a,CUENCA,AZUAY,No,110,Normal,Google Ad,Recomendado
0061U00000P4qAx,-1251787121655605455,1P724,Cerrada Perdida,2022-01-05 00:00:00,,2022-01-25 00:00:00,7,18.0,Soltero/a,QUITO,PICHINCHA,No,38,Normal,,Portales web
0068W00000RtFFZ,5948001756512778139,1P714,Cerrada Perdida,2022-01-18 00:00:00,,2022-02-18 00:00:00,20,34.0,Soltero/a,QUITO,PICHINCHA,No,337,Normal,Whatsapp,Recomendado
0068W00000SxGMF,-6661025817899105973,1P052,Cerrada Perdida,2022-02-18 00:00:00,,2022-02-23 00:00:00,20,20.0,Soltero/a,QUITO,PICHINCHA,No,1349,Normal,Facebook,Recomendado
0068W00000RtFR1,-2313436992957661845,1P704,Afluente,2022-01-18 00:00:00,,,38,18.0,Soltero/a,QUITO,PICHINCHA,No,820,Normal,Llamada,Aplicaciones
0061U00000P5LCO,-6661025817899105973,2P487,Cerrada Perdida,2022-01-11 00:00:00,,2022-02-18 00:00:00,20,20.0,Soltero/a,QUITO,PICHINCHA,No,1349,Normal,Facebook,Recomendado
0068W00000RtD2N,8453351560288665632,1P704,Inscrito,2022-01-18 00:00:00,,,23,17.0,Soltero/a,QUITO,PICHINCHA,No,685,Normal,,Recomendado
0068W00000RtUbj,-5135122703529884401,1U001,Cerrada Ganada,2022-01-20 00:00:00,2022-02-10 00:00:00,,38,17.0,Soltero/a,AMBATO,TUNGURAHUA,No,1210,Normal,Google Natural Search,Aplicaciones
0068W00000RtGPp,8256865860786574674,1H574,Afluente,2022-01-18 00:00:00,,,19,25.0,Soltero/a,SUCÚA,MORONA SANTIAGO,Si,1501,Normal,Facebook,Recomendado
0061U00000P5LCT,-5135122703529884401,1P254,Cerrada Perdida,2022-01-11 00:00:00,,2022-01-20 00:00:00,38,17.0,Soltero/a,AMBATO,TUNGURAHUA,No,1210,Normal,Google Natural Search,Aplicaciones
0068W00000RtFjG,-1584717599328708611,1P714,Cerrada Ganada,2022-01-18 00:00:00,2022-02-18 00:00:00,,35,18.0,Soltero/a,QUITO,PICHINCHA,No,57,Normal,Chat en línea,Aplicaciones
